Sample.Name,Wavelength,Genotype,Mean
971747,X1357.486459,X97,39.57175201
971747,X1360.000322,X97,38.77263927
971747,X1362.523513,X97,37.90492601
971747,X1365.056084,X97,37.05377442
971747,X1367.598087,X97,36.28609777
971747,X1370.149576,X97,35.59999918
971747,X1372.710602,X97,34.92480284
971747,X1375.28122,X97,34.15904648
971747,X1377.861485,X97,33.21129511
971747,X1380.451449,X97,32.03555082
971747,X1383.051169,X97,30.6443251
971747,X1385.660698,X97,29.09583876
971747,X1388.280094,X97,27.46583231
971747,X1390.909412,X97,25.82083745
971747,X1393.548708,X97,24.20552947
971747,X1396.198039,X97,22.64714807
971747,X1398.857463,X97,21.16704866
971747,X1401.527038,X97,19.78860887
971747,X1404.206821,X97,18.53968087
971747,X1406.896872,X97,17.44348928
971747,X1409.597249,X97,16.50805647
971747,X1412.308012,X97,15.7212801
971747,X1415.029221,X97,15.05604009
971747,X1417.760937,X97,14.48296929
971747,X1420.50322,X97,13.98322769
971747,X1423.256133,X97,13.55381418
971747,X1426.019736,X97,13.20547035
971747,X1428.794093,X97,12.94486359
971747,X1431.579266,X97,12.76265666
971747,X1434.375318,X97,12.63857125
971747,X1437.182314,X97,12.54656295
971747,X1440.000318,X97,12.46595654
971747,X1442.829394,X97,12.38987724
971747,X1445.669608,X97,12.3260905
971747,X1448.521027,X97,12.28989678
971747,X1451.383716,X97,12.29345422
971747,X1454.257742,X97,12.33778927
971747,X1457.143173,X97,12.41215306
971747,X1460.040077,X97,12.49855994
971747,X1462.948523,X97,12.58401744
971747,X1465.868579,X97,12.66969902
971747,X1468.800315,X97,12.76888618
971747,X1471.743802,X97,12.89992075
971747,X1474.69911,X97,13.07636563
971747,X1477.66631,X97,13.3000206
971747,X1480.645475,X97,13.56026722
971747,X1483.636678,X97,13.83977347
971747,X1486.63999,X97,14.12265044
971747,X1489.655486,X97,14.40087307
971747,X1492.68324,X97,14.67636158
971747,X1495.723327,X97,14.95534903
971747,X1498.775823,X97,15.2428989
971747,X1501.840803,X97,15.54023629
971747,X1504.918345,X97,15.846471
971747,X1508.008525,X97,16.16211519
971747,X1511.111422,X97,16.49097189
971747,X1514.227115,X97,16.83837717
971747,X1517.355682,X97,17.20657241
971747,X1520.497205,X97,17.58986847
971747,X1523.651762,X97,17.9732129
971747,X1526.819436,X97,18.33511096
971747,X1530.000309,X97,18.65932498
971747,X1533.194463,X97,18.94579744
971747,X1536.401982,X97,19.21019327
971747,X1539.62295,X97,19.47751611
971747,X1542.857451,X97,19.77035405
971747,X1546.105571,X97,20.0978321
971747,X1549.367396,X97,20.45100613
971747,X1552.643013,X97,20.80750758
971747,X1555.93251,X97,21.14341195
971747,X1559.235975,X97,21.44616232
971747,X1562.553497,X97,21.72099442
971747,X1565.885166,X97,21.98886595
971747,X1569.231074,X97,22.27003439
971747,X1572.591311,X97,22.56969213
971747,X1575.965969,X97,22.87453634
971747,X1579.355142,X97,23.15948703
971747,X1582.758923,X97,23.40265724
971747,X1586.177408,X97,23.60035648
971747,X1589.610691,X97,23.77320354
971747,X1593.05887,X97,23.95877423
971747,X1596.52204,X97,24.19345017
971747,X1600.0003,X97,24.49211566
971747,X1603.49375,X97,24.83583725
971747,X1607.002488,X97,25.16690335
971747,X1610.526615,X97,25.42213129
971747,X1614.066232,X97,25.55842252
971747,X1617.621443,X97,25.57074969
971747,X1621.19235,X97,25.49605493
971747,X1624.779058,X97,25.4002007
971747,X1628.381671,X97,25.35340615
971747,X1632.000296,X97,25.40450956
971747,X1635.635039,X97,25.56452573
971747,X1639.286009,X97,25.8056554
971747,X1642.953314,X97,26.07436856
971747,X1646.637065,X97,26.30524473
971747,X1650.337371,X97,26.44945297
971747,X1654.054346,X97,26.47909244
971747,X1657.788102,X97,26.38243395
971747,X1661.538753,X97,26.1575011
971747,X1665.306413,X97,25.80641195
971747,X1669.091199,X97,25.3333419
971747,X1672.893228,X97,24.74655572
971747,X1676.712617,X97,24.06273607
971747,X1680.549487,X97,23.3107496
971747,X1684.403957,X97,22.53247928
971747,X1688.276149,X97,21.78040858
971747,X1692.166184,X97,21.11475555
971747,X1696.074188,X97,20.57768756
971747,X1700.000284,X97,20.19409945
971747,X1703.944599,X97,19.96696679
971747,X1707.90726,X97,19.87889096
971747,X1711.888394,X97,19.89756252
971747,X1715.888132,X97,19.98278785
971747,X1719.906604,X97,20.09336542
971747,X1723.943942,X97,20.19318218
971747,X1728.000279,X97,20.25632967
971747,X1732.07575,X97,20.27057154
971747,X1736.17049,X97,20.23744489
971747,X1740.284637,X97,20.17233949
971747,X1744.418328,X97,20.09882297
971747,X1748.571704,X97,20.03668845
971747,X1752.744904,X97,19.99918096
971747,X1756.938072,X97,19.9912612
971747,X1761.151352,X97,20.01149053
971747,X1765.384887,X97,20.0562479
971747,X1769.638825,X97,20.12398286
971747,X1773.913313,X97,20.21745026
971747,X1778.208501,X97,20.3428614
971747,X1782.52454,X97,20.50667571
971747,X1786.861581,X97,20.71265381
971747,X1791.219778,X97,20.95706542
971747,X1795.599287,X97,21.22584247
971747,X1800.000264,X97,21.50280414
971747,X1804.422868,X97,21.77043119
971747,X1808.867257,X97,22.01219823
971747,X1813.333595,X97,22.21386101
971747,X1817.822042,X97,22.36435185
971747,X1822.332765,X97,22.45671565
971747,X1826.86593,X97,22.48872474
971747,X1831.421703,X97,22.46168561
971747,X1836.000256,X97,22.37607859
971747,X1840.601759,X97,22.22274475
971747,X1845.226384,X97,21.97123741
971747,X1849.874308,X97,21.57973373
971747,X1854.545706,X97,20.99008818
971747,X1859.240757,X97,20.1469881
971747,X1863.95964,X97,19.01817571
971747,X1868.702538,X97,17.61205513
971747,X1873.469635,X97,15.9850162
971747,X1878.261115,X97,14.2352266
971747,X1883.077167,X97,12.48554306
971747,X1887.917981,X97,10.8613226
971747,X1892.783747,X97,9.468114901
971747,X1897.674659,X97,8.373648664
971747,X1902.590913,X97,7.613962458
971747,X1907.532705,X97,7.129730605
971747,X1912.500237,X97,6.853083184
971747,X1917.493708,X97,6.710583885
971747,X1922.513323,X97,6.644021638
971747,X1927.559288,X97,6.6207222
971747,X1932.63181,X97,6.631420883
971747,X1937.7311,X97,6.679783754
971747,X1942.857371,X97,6.770239462
971747,X1948.010837,X97,6.900031606
971747,X1953.191715,X97,7.058380893
971747,X1958.400224,X97,7.231542407
971747,X1963.636586,X97,7.409969541
971747,X1968.901025,X97,7.592171773
971747,X1974.193768,X97,7.783725573
971747,X1979.515043,X97,7.991275934
971747,X1984.865081,X97,8.217093559
971747,X1990.244117,X97,8.456883231
971747,X1995.652387,X97,8.701630011
971747,X2001.09013,X97,8.941997489
971747,X2006.557587,X97,9.172442898
971747,X2012.055002,X97,9.39255868
971747,X2017.582624,X97,9.605070434
971747,X2023.1407,X97,9.811913866
971747,X2028.729484,X97,10.01074105
971747,X2034.349231,X97,10.19385477
971747,X2040.000199,X97,10.35393524
971747,X2045.682649,X97,10.4877594
971747,X2051.396843,X97,10.59945449
971747,X2057.143051,X97,10.69980925
971747,X2062.92154,X97,10.80209462
971747,X2068.732584,X97,10.91635768
971747,X2074.576459,X97,11.04489128
971747,X2080.453444,X97,11.18119836
971747,X2086.36382,X97,11.31305047
971747,X2092.307874,X97,11.42818479
971747,X2098.285894,X97,11.51991931
971747,X2104.298172,X97,11.58962573
971747,X2110.345003,X97,11.648627
971747,X2116.426686,X97,11.71084095
971747,X2122.543524,X97,11.78766374
971747,X2128.695821,X97,11.88508805
971747,X2134.883888,X97,12.00303948
971747,X2141.108036,X97,12.13709851
971747,X2147.368583,X97,12.28128811
971747,X2153.665849,X97,12.43045566
971747,X2160.000158,X97,12.58127508
971747,X2166.371837,X97,12.73181418
971747,X2172.781218,X97,12.88026682
971747,X2179.228637,X97,13.02339938
971747,X2185.714434,X97,13.15383177
971747,X2192.238952,X97,13.26095944
971747,X2198.802538,X97,13.3293488
971747,X2205.405546,X97,13.33944562
971747,X2212.048331,X97,13.26988564
971747,X2218.731253,X97,13.10172314
971747,X2225.454678,X97,12.8239223
971747,X2232.218975,X97,12.43824955
971747,X2239.024517,X97,11.96167206
971747,X2245.871684,X97,11.42515957
971747,X2252.760858,X97,10.86906575
971747,X2259.692427,X97,10.3361111
971747,X2266.666783,X97,9.864013214
971747,X2273.684324,X97,9.4813668
971747,X2280.745452,X97,9.188086561
971747,X2287.850574,X97,8.971940679
971747,X2295.000104,X97,8.811485972
971747,X2302.194458,X97,8.684591189
971747,X2309.43406,X97,8.575380864
971747,X2316.719338,X97,8.47715176
971747,X2324.050724,X97,8.390879908
971747,X2331.42866,X97,8.320792421
971747,X2338.853588,X97,8.269436639
971747,X2346.32596,X97,8.234590708
971747,X2353.846232,X97,8.209126083
971747,X2361.414866,X97,8.18320388
971747,X2369.03233,X97,8.146753131
971747,X2376.699097,X97,8.094188254
971747,X2384.415649,X97,8.023278077
971747,X2392.182471,X97,7.933970433
971747,X2400.000057,X97,7.826699241
971747,X2407.868906,X97,7.701395994
971747,X2415.789523,X97,7.557876639
971747,X2423.762422,X97,7.397352951
971747,X2431.788122,X97,7.224142634
971747,X2439.867148,X97,7.046471391
971747,X2448.000034,X97,6.87557419
971747,X2456.187321,X97,6.722945446
971747,X2464.429556,X97,6.596865604
971747,X2472.727295,X97,6.501210664
971747,X2481.081099,X97,6.429856858
971747,X2489.491539,X97,6.37591453
971747,X2497.959193,X97,6.333280891
971747,X2506.484647,X97,6.298931916
971747,X2515.068494,X97,6.273190804
971747,X2523.711336,X97,6.258052054
971747,X2532.413785,X97,6.254577795
971747,X2541.176458,X97,6.260945782
971747,X2549.999982,X97,6.272304939
971826,X1350.000323,X97,37.29525077
971826,X1352.48651,X97,36.98638746
971826,X1354.981872,X97,36.79028818
971826,X1357.486459,X97,36.60007834
971826,X1360.000322,X97,36.31894207
971826,X1362.523513,X97,35.89772662
971826,X1365.056084,X97,35.34878444
971826,X1367.598087,X97,34.72744298
971826,X1370.149576,X97,34.1032355
971826,X1372.710602,X97,33.5064464
971826,X1375.28122,X97,32.91629635
971826,X1377.861485,X97,32.27064526
971826,X1380.451449,X97,31.49006761
971826,X1383.051169,X97,30.50959051
971826,X1385.660698,X97,29.30515368
971826,X1388.280094,X97,27.90363525
971826,X1390.909412,X97,26.37307492
971826,X1393.548708,X97,24.80030086
971826,X1396.198039,X97,23.27037092
971826,X1398.857463,X97,21.84979983
971826,X1401.527038,X97,20.5724798
971826,X1404.206821,X97,19.45218397
971826,X1406.896872,X97,18.488446
971826,X1409.597249,X97,17.67031906
971826,X1412.308012,X97,16.9789339
971826,X1415.029221,X97,16.39125773
971826,X1417.760937,X97,15.884753
971826,X1420.50322,X97,15.44156197
971826,X1423.256133,X97,15.05085416
971826,X1426.019736,X97,14.71111461
971826,X1428.794093,X97,14.42632666
971826,X1431.579266,X97,14.20055105
971826,X1434.375318,X97,14.03506747
971826,X1437.182314,X97,13.92363602
971826,X1440.000318,X97,13.85320793
971826,X1442.829394,X97,13.8075898
971826,X1445.669608,X97,13.77182381
971826,X1448.521027,X97,13.73575847
971826,X1451.383716,X97,13.69638153
971826,X1454.257742,X97,13.65830441
971826,X1457.143173,X97,13.63311947
971826,X1460.040077,X97,13.63753021
971826,X1462.948523,X97,13.68498384
971826,X1465.868579,X97,13.78467082
971826,X1468.800315,X97,13.93724076
971826,X1471.743802,X97,14.13435994
971826,X1474.69911,X97,14.36186843
971826,X1477.66631,X97,14.60480725
971826,X1480.645475,X97,14.85182751
971826,X1483.636678,X97,15.09799978
971826,X1486.63999,X97,15.34547747
971826,X1489.655486,X97,15.60189261
971826,X1492.68324,X97,15.87785841
971826,X1495.723327,X97,16.17494815
971826,X1498.775823,X97,16.4891876
971826,X1501.840803,X97,16.812162
971826,X1504.918345,X97,17.13559307
971826,X1508.008525,X97,17.45520116
971826,X1511.111422,X97,17.77211408
971826,X1514.227115,X97,18.09125974
971826,X1517.355682,X97,18.41746098
971826,X1520.497205,X97,18.75120753
971826,X1523.651762,X97,19.08659995
971826,X1526.819436,X97,19.41281853
971826,X1530.000309,X97,19.71970727
971826,X1533.194463,X97,20.00502375
971826,X1536.401982,X97,20.27504622
971826,X1539.62295,X97,20.54159788
971826,X1542.857451,X97,20.81591583
971826,X1546.105571,X97,21.10242138
971826,X1549.367396,X97,21.39610474
971826,X1552.643013,X97,21.68524687
971826,X1555.93251,X97,21.95811776
971826,X1559.235975,X97,22.21011272
971826,X1562.553497,X97,22.44722069
971826,X1565.885166,X97,22.68527007
971826,X1569.231074,X97,22.93926551
971826,X1572.591311,X97,23.21563553
971826,X1575.965969,X97,23.50882687
971826,X1579.355142,X97,23.80390141
971826,X1582.758923,X97,24.08430079
971826,X1586.177408,X97,24.34073134
971826,X1589.610691,X97,24.57655459
971826,X1593.05887,X97,24.80660763
971826,X1596.52204,X97,25.05010296
971826,X1600.0003,X97,25.32099645
971826,X1603.49375,X97,25.62137436
971826,X1607.002488,X97,25.93430992
971826,X1610.526615,X97,26.23533224
971826,X1614.066232,X97,26.50389308
971826,X1617.621443,X97,26.73147697
971826,X1621.19235,X97,26.92485858
971826,X1624.779058,X97,27.10221283
971826,X1628.381671,X97,27.28415845
971826,X1632.000296,X97,27.48402499
971826,X1635.635039,X97,27.70180117
971826,X1639.286009,X97,27.92406635
971826,X1642.953314,X97,28.12938124
971826,X1646.637065,X97,28.29294941
971826,X1650.337371,X97,28.40388609
971826,X1654.054346,X97,28.46196798
971826,X1657.788102,X97,28.47675682
971826,X1661.538753,X97,28.46277047
971826,X1665.306413,X97,28.43369267
971826,X1669.091199,X97,28.39765959
971826,X1672.893228,X97,28.3550733
971826,X1676.712617,X97,28.29929563
971826,X1680.549487,X97,28.21964737
971826,X1684.403957,X97,28.10560465
971826,X1688.276149,X97,27.95052066
971826,X1692.166184,X97,27.75522666
971826,X1696.074188,X97,27.53468637
971826,X1700.000284,X97,27.30806172
971826,X1703.944599,X97,27.09651839
971826,X1707.90726,X97,26.91769005
971826,X1711.888394,X97,26.78121772
971826,X1715.888132,X97,26.68685166
971826,X1719.906604,X97,26.62546792
971826,X1723.943942,X97,26.5823961
971826,X1728.000279,X97,26.54175036
971826,X1732.07575,X97,26.49006311
971826,X1736.17049,X97,26.41763211
971826,X1740.284637,X97,26.31904696
971826,X1744.418328,X97,26.19493499
971826,X1748.571704,X97,26.04768149
971826,X1752.744904,X97,25.88289685
971826,X1756.938072,X97,25.71008931
971826,X1761.151352,X97,25.54263318
971826,X1765.384887,X97,25.3961572
971826,X1769.638825,X97,25.28549409
971826,X1773.913313,X97,25.22127727
971826,X1778.208501,X97,25.207451
971826,X1782.52454,X97,25.24096925
971826,X1786.861581,X97,25.31442809
971826,X1791.219778,X97,25.41783097
971826,X1795.599287,X97,25.54070307
971826,X1800.000264,X97,25.67638676
971826,X1804.422868,X97,25.81835675
971826,X1808.867257,X97,25.95781706
971826,X1813.333595,X97,26.08260148
971826,X1817.822042,X97,26.17866546
971826,X1822.332765,X97,26.23371847
971826,X1826.86593,X97,26.24068975
971826,X1831.421703,X97,26.19772345
971826,X1836.000256,X97,26.10262916
971826,X1840.601759,X97,25.94092015
971826,X1845.226384,X97,25.66995437
971826,X1849.874308,X97,25.23079491
971826,X1854.545706,X97,24.54623495
971826,X1859.240757,X97,23.54568914
971826,X1863.95964,X97,22.19095241
971826,X1868.702538,X97,20.49662738
971826,X1873.469635,X97,18.53612832
971826,X1878.261115,X97,16.4305483
971826,X1883.077167,X97,14.32531488
971826,X1887.917981,X97,12.36330575
971826,X1892.783747,X97,10.66119941
971826,X1897.674659,X97,9.293507324
971826,X1902.590913,X97,8.304647485
971826,X1907.532705,X97,7.638229924
971826,X1912.500237,X97,7.230204203
971826,X1917.493708,X97,7.006831274
971826,X1922.513323,X97,6.903959701
971826,X1927.559288,X97,6.878088208
971826,X1932.63181,X97,6.907185108
971826,X1937.7311,X97,6.984157327
971826,X1942.857371,X97,7.107823941
971826,X1948.010837,X97,7.275734759
971826,X1953.191715,X97,7.481241255
971826,X1958.400224,X97,7.714748762
971826,X1963.636586,X97,7.968033342
971826,X1968.901025,X97,8.234731091
971826,X1974.193768,X97,8.513329008
971826,X1979.515043,X97,8.804967065
971826,X1984.865081,X97,9.110328596
971826,X1990.244117,X97,9.427696994
971826,X1995.652387,X97,9.752485213
971826,X2001.09013,X97,10.0781329
971826,X2006.557587,X97,10.39767027
971826,X2012.055002,X97,10.70498188
971826,X2017.582624,X97,10.99537526
971826,X2023.1407,X97,11.26560492
971826,X2028.729484,X97,11.51341637
971826,X2034.349231,X97,11.73763467
971826,X2040.000199,X97,11.94061621
971826,X2045.682649,X97,12.125333
971826,X2051.396843,X97,12.29589346
971826,X2057.143051,X97,12.45669183
971826,X2062.92154,X97,12.61162556
971826,X2068.732584,X97,12.76375314
971826,X2074.576459,X97,12.91539017
971826,X2080.453444,X97,13.06840628
971826,X2086.36382,X97,13.22429647
971826,X2092.307874,X97,13.383853
971826,X2098.285894,X97,13.54667407
971826,X2104.298172,X97,13.71108192
971826,X2110.345003,X97,13.87448431
971826,X2116.426686,X97,14.03573069
971826,X2122.543524,X97,14.19664554
971826,X2128.695821,X97,14.36242585
971826,X2134.883888,X97,14.54033639
971826,X2141.108036,X97,14.73681491
971826,X2147.368583,X97,14.95421892
971826,X2153.665849,X97,15.18892695
971826,X2160.000158,X97,15.43194043
971826,X2166.371837,X97,15.67199618
971826,X2172.781218,X97,15.8998109
971826,X2179.228637,X97,16.11106504
971826,X2185.714434,X97,16.30539784
971826,X2192.238952,X97,16.48460962
971826,X2198.802538,X97,16.64328134
971826,X2205.405546,X97,16.76531537
971826,X2212.048331,X97,16.82447883
971826,X2218.731253,X97,16.79081503
971826,X2225.454678,X97,16.64120045
971826,X2232.218975,X97,16.36947179
971826,X2239.024517,X97,15.99146023
971826,X2245.871684,X97,15.54241049
971826,X2252.760858,X97,15.06784347
971826,X2259.692427,X97,14.61140731
971826,X2266.666783,X97,14.20444575
971826,X2273.684324,X97,13.86118358
971826,X2280.745452,X97,13.56914196
971826,X2287.850574,X97,13.30859092
971826,X2295.000104,X97,13.05926063
971826,X2302.194458,X97,12.80810293
971826,X2309.43406,X97,12.55234039
971826,X2316.719338,X97,12.29760161
971826,X2324.050724,X97,12.05298557
971826,X2331.42866,X97,11.82581764
971826,X2338.853588,X97,11.61830486
971826,X2346.32596,X97,11.42714
971826,X2353.846232,X97,11.24557452
971826,X2361.414866,X97,11.06639338
971826,X2369.03233,X97,10.88388608
971826,X2376.699097,X97,10.69505846
971826,X2384.415649,X97,10.49779886
971826,X2392.182471,X97,10.28926342
971826,X2400.000057,X97,10.06530382
971826,X2407.868906,X97,9.821286701
971826,X2415.789523,X97,9.553972377
971826,X2423.762422,X97,9.263566851
971826,X2431.788122,X97,8.955090458
